trace_name,distance_km,source_depth_km,pick_err_p,pick_err_s,init_tt,refined_tt,rho_mean,rho_peak,rho_p_lag,rho_s_lag,env_p_lag,env_s_lag,p_prob_lag,s_prob_lag,gamma_p0,omega_p0,gamma_s0,omega_s0,kernel_vp,kernel_vs,vp_mean,vs_mean,vpvs_mean,vp_std_layers,vs_std_layers
A04D.TA_20110123171706_EV,15.399999618530273,17.15999984741211,0.15000000000000036,0.0,33.670475006103516,1.2811943634005729e-05,67.97418212890625,94.67515563964844,0.08513793945312464,-1.788172721862793,0.16023120880126918,1.8914260864257812,-0.14014425277709996,-1.487797737121582,3.3683700561523438,2.1974523067474365,0.09539812803268433,2.1004605293273926,8.001336097717285,4.51204776763916,2.4192936420440674,1.936724066734314,1.292487382888794,0.48720431327819824,0.630060076713562
A04D.TA_20120718202413_EV,32.41999816894531,11.800000190734863,0.0,0.07499999999999929,46.30082321166992,8.030051231384277,66.4184341430664,106.28156280517578,1.887389755249023,-2.0871400833129883,-1.1914581298828129,3.619993209838867,0.8360763549804684,-2.23732852935791,3.3683700561523438,2.1974523067474365,0.09539812803268433,2.1004605293273926,8.001336097717285,4.51204776763916,3.7439308166503906,1.9400230646133423,1.9796539545059204,1.5477274656295776,0.8399704098701477
A04D.TA_20120821100029_EV,39.70000076293945,50.70000076293945,0.0,0.22499999999999964,7.258988380432129,0.0013114430475980043,66.28348541259766,104.14515686035156,-0.520682191848755,-2.088360214233399,-2.0225594997406007,2.41727123260498,-1.3467145919799806,-1.1121400833129886,3.3683700561523438,2.1974523067474365,0.09539812803268433,2.1004605293273926,8.001336097717285,4.51204776763916,8.606078147888184,3.1417253017425537,2.755398988723755,0.33680811524391174,0.3035929799079895
A04D.TA_20130112070316_EV,49.380001068115234,12.789999961853027,0.3000000000000007,0.07499999999999929,5.672488212585449,0.0006499524461105466,68.68339538574219,93.33052825927734,3.535700416564941,-2.0882669448852536,2.484386539459228,1.7415203094482425,2.634574508666992,-1.6377035140991207,3.3683700561523438,2.1974523067474365,0.09539812803268433,2.1004605293273926,8.001336097717285,4.51204776763916,4.4461140632629395,2.344900369644165,1.9712852239608765,1.6942391395568848,0.9966928362846375
A04D.TA_20130311044007_EV,31.850000381469727,10.300000190734863,0.1499999999999999,0.22499999999999964,2.917316436767578,0.49018076062202454,67.39855194091797,107.02198791503906,2.4830726623535155,-2.2419273376464837,0.6057256698608398,1.8882349014282234,1.95741548538208,-2.2419273376464837,3.3683700561523438,2.1974523067474365,0.09539812803268433,2.1004605293273926,8.001336097717285,4.51204776763916,4.641103267669678,2.4021122455596924,1.942417860031128,1.5156116485595703,0.8015055060386658
A04D.TA_20130315200937_EV,14.0600004196167,13.279999732971191,39.075,0.0,1773.4810791015625,1396.461181640625,66.69573211669922,101.91179656982422,1.1339173316955566,-1.6410826683044437,-1.9449310302734375,3.2400184631347653,0.08260297775268555,-2.0916460990905765,3.3683700561523438,2.1974523067474365,0.09539812803268433,2.1004605293273926,8.001336097717285,4.51204776763916,2.0265631675720215,1.0369584560394287,1.9128530025482178,1.1129542589187622,0.5517494678497314
A04D.TA_20130712144313_EV,28.6299991607666,59.400001525878906,0.07500000000000018,0.15000000000000036,1.6611169576644897,0.00010289301280863583,68.98920440673828,95.45394897460938,-0.06880512237548864,-2.0118583679199222,2.559480285644531,3.6952758789062496,-1.4955882072448734,-2.2371400833129886,3.3683700561523438,2.1974523067474365,0.09539812803268433,2.1004605293273926,8.001336097717285,4.51204776763916,6.8986101150512695,2.9172191619873047,2.3665170669555664,0.3600933849811554,0.12619756162166595
A04D.TA_20130713065032_EV,37.77000045776367,17.5,0.07500000000000018,0.15000000000000036,41.570030212402344,4.136297225952148,66.8297119140625,99.6230697631836,2.7134223937988278,-1.4845123291015625,-2.242772483825684,3.021120071411133,1.662108993530273,-2.085263252258301,3.3683700561523438,2.1974523067474365,0.09539812803268433,2.1004605293273926,8.001336097717285,4.51204776763916,3.739360809326172,1.909092664718628,1.9886668920516968,1.4631081819534302,0.7834421396255493
A04D.TA_20130715032447_EV,24.040000915527344,53.099998474121094,0.0,0.07499999999999929,0.5264887809753418,0.00010301472502760589,68.4376449584961,92.11874389648438,3.461827278137207,-1.9362016677856442,1.734668254852295,3.0950874328613285,3.6120147705078125,-1.7860141754150387,3.3683700561523438,2.1974523067474365,0.09539812803268433,2.1004605293273926,8.001336097717285,4.51204776763916,5.614424228668213,2.614553213119507,2.2213737964630127,0.5027241110801697,0.6215139031410217
A04D.TA_20140321103004_EV,56.16999816894531,47.720001220703125,0.07500000000000018,0.15000000000000036,6.776584625244141,0.002878916449844837,67.10118103027344,106.747314453125,0.4555381774902343,-2.0118583679199222,-1.196527099609375,1.9681163787841793,-0.520682191848755,-1.7114833831787113,3.3683700561523438,2.1974523067474365,0.09539812803268433,2.1004605293273926,8.001336097717285,4.51204776763916,8.412710189819336,3.0282015800476074,2.8501811027526855,1.194758415222168,0.6014320254325867
